,BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
0,18-74158,Voir article 4.1 Règlement Consultation.,Dotation Politique de la Ville et fonds propres de la ville de Saint-Louis.,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
1,19-122114,,Virement administratif et selon les dispositions du Code des assurances.Le financement du marché sera effectué sur le budget de fonctionnement de la Collectivité.,,False,False,,False,True,True,CF_NIV_SUIV,,
2,20-121522,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3,20-7510,,"Financement sur fonds propres, règlement par virement dans un délai de 30 jours sur mandat administratif",,False,False,,True,True,False,CF_NIV_SUIV,,
4,20-84443,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
5,21-100243,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
6,21-100934,Retenue de garantie à 5 % pouvant être remplacée par une garantie à première demande ou une caution. Le versement de l'avance à 5 % est assujetti à la constitution d'une caution ou d'une garantie à concurrence de 100 % du montant de l'avance.,"Articles R 2191-1 à 63 et R 2192-10 à 37 du Code de la commande publique. Les comptes seront réglés dans les conditions du CCAG-Travaux dans un délai global de 30 jours par virement administratif. Le taux des intérêts moratoires sera celui du taux d'intérêt de la principale facilité de refinancement appliquée par la Banque centrale européenne à son opération de refinancement principal la plus récente effectuée avant le premier jour de calendrier du semestre de l'année civile au cours duquel les intérêts moratoires ont commencé à courir, majoré de huit points. L'indemnité forfaitaire pour frais de recouvrement est quant à elle fixée à 40 euros. Versement éventuel d'une avance fixée à 5 %. Cette opération est autofinancée à 100 % sur le budget de la Commune. Des subventions sont toutefois escomptées du département du Puy-De-Dôme, de la région Auvergne Rhône-Alpes et de l'Etat au titre du DSIL. Prix unitaires actualisables.","Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché. En cas de groupement conjoint, le pouvoir adjudicateur souhaite toutefois que ce mandataire soit solidaire du groupement. Si le groupement attributaire est d'une forme différente, il pourra se voir contraint d'assurer sa transformation pour se conformer au souhait du pouvoir adjudicateur. Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.",False,False,celles mentionnées dans les pièces constituant le dossier de consultation des entreprises.,False,True,False,CF_NIV_SUIV,['FR'],
7,21-101213,pour le lot no1 : garantie à première demande ou retenue de garantie exigée.,- Mode de financement : Fonds propres du GPMB.- Mode de paiement : Virement bancaire.- Délai de paiement : 30 jours.,"Aucune forme juridique imposéeEn cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles en application de l'article R2142-24 du Code de la commande publique.Le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements, conformément à l'article R2142-21 1° du Code de la commande publique.",False,False,,False,True,True,CF_NIV_SUIV,,
8,21-101409,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
9,21-101448,Une retenue de garantie sera opérée sur chaque demande d'acompte. Elle pourra être remplacée au gré du titulaire par une garantie à première demande.,"Le financement est assuré par le budget de la Ville de Vichy. Le paiement se fera à 30 jours par mandat administratif suivi d'un virement, et à compter de la date de réception en Mairie de la demande de paiement.","Aucune forme de groupement n'est imposée par le pouvoir adjudicateur. En cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles en application de l'article R.2142-3 du Code de la Commande Publique.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
10,21-101498,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
11,21-101518,,Budget principal,,False,False,Le marché comprend des critères d'attribution à caractère environnemental.Ce marché est un marché qui s'implique totalement dans la démarché de l'amélioration de la qualité de l'environnement. Il ne nécessite pas de critères ou de conditions d'exécution à caractère environnemental supplémentaires. Notons toutefois que les plants seront choisis après une analyse agronomique des sols afin d'assurer une meilleure insertion dans l'environnement des futurs plants.,False,True,False,CF_NIV_SUIV,['FR'],
12,21-101612,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
13,21-101727,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
14,21-101732,,,,False,False,,False,True,True,CF_NIV_SUIV,,
15,21-101967,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
16,21-102209,Retenue de garantie ou garantie à première demande,,Aucune forme de groupement imposée,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17,21-102300,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18,21-102599,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19,21-102615,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20,21-102937,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21,21-103079,"Conformément aux articles L 2391-7 et R 2391-21 à R 2391-24 du code de la commande publique, le marché pourra prévoir une retenue de garantie","Le financement est assuré exclusivement par des ressources budgétaires propres au ministère des armées.Le régime des paiements (versements d'avance, acomptes et soldes) est conforme aux dispositions des chapitres 1 et 2 du neuvième titre du livre III de la deuxième partie du code de la commande publique, ainsi qu'aux dispositions des articles L. 2393-13 et R. 2393-33 à R. 2393-40 dudit code pour ce qui concerne les éventuels sous-traitants admis au paiement direct.Le type et la forme de prix des prestations seront forfaitaires, définitifs, révisables.Le délai de paiement est de 30 jours maximum et mis en oeuvre conformément aux articles R. 2192-10 à R. 2191-22, R. 2192-24 à R. 2192-34 et R. 2192-36 (rendus applicables par l'article R. 2392-10), D. 2192-35 (rendu applicable par l'article D. 2392-11) et R. 2392-12 du code de la commande publique. Le mode de règlement est le virement. L'unité monétaire sera l'euro. Le comptable assignataire est :L'agent comptable des services industriels de l'armement (ACSIA)Le Vendôme III11, rue du Rempart93 196 NOISY-LE GRAND CEDEX","Conformément aux articles R. 2142-19 à R. 2142-25 (rendus applicables par l'article R. 2342-12) du code de la commande publique, les candidats doivent indiquer dans leur dossier de candidature s'ils se présentent en tant que candidat individuel ou en tant que groupement d'opérateurs économiques.La forme du groupement n'est pas imposée. Toutefois si le candidat se présente sous la forme d'un groupement conjoint, le marché prévoira que le mandataire sera solidaire pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles à l'égard du pouvoir adjudicateur, conformément aux dispositions de l'article R. 2142-24 (rendu applicable par l'article R. 2342-12) du code de la commande publique.En application de l'article R. 2142-21 (rendu applicable par l'article R. 2342-12) du code de la commande publique, il est interdit aux candidats de présenter pour le marché plusieurs offres en agissant à la fois :1° en qualité de candidats individuels et de membres d'un ou plusieurs groupements ;2° en qualité de membres de plusieurs groupements.En application de l'article R. 2342-13 du code de la commande publique, la composition des groupements peut être modifiée et il est possible d'en constituer de nouveaux, entre la remise des candidatures et la remise des offres initiales si tous les membres du nouveau groupement, présenté au stade des offres initiales, ont été autorisés au stade des candidatures à présenter une offre ou à y participer. Le groupement nouvellement constitué doit respecter les exigences relatives aux capacités des candidats.Le paragraphe Vl.3) ' informations complémentaires - forme juridique du groupement d'opérateurs économiques ' du présent avis apporte des compléments d'informations qu'il conviendra d'appliquer.",False,False,"Conformément à l'article R. 2351-14 du code de la commande publique, les documents de la consultation comporteront des exigences relatives à la sécurité d'approvisionnement.",False,False,False,CF_NIV_SUIV,['FR'],
22,21-103121,Retenue de garantie ou garantie à première demande,,Aucune forme de groupement n'est imposée,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
23,21-103228,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
24,21-103259,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
25,21-103586,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
26,21-103655,,"Le règlement des dépenses s'effectuera par mandat administratif suivi d'un virement, selon les règles de la comptabilité publique et dans les délais réglementaires (délai global de paiement de 30 jours conformément aux dispositions de l'article R2192-10 du Code de la commande publique).","Aucune forme de groupement n'est imposée par le pouvoir adjudicateur.En cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles en application de l'article R2142-24 du Code de la commande publique.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
27,21-103729,Sans objet.,"Le financement est assuré exclusivement par des ressources budgétaires propres au ministère des armées.Le régime des paiements (versements d'avance, acomptes, soldes ...) est conforme aux dispositions des articles L 2391-2 à L 2392-10, R 2391-1 à R 2391-10, R 2391-16 à R 2391-28, R 2393-24 à R 2393-40 du code de la commande publique.Le type et la forme de prix des prestations seront précisés dans le cahier des charges.Le délai de paiement est de 30 jours maximum et mis en oeuvre conformément aux articles R 2392-10 à R 2392-12 et D 2392-11 du code de la commande publique. Le mode de règlement est le virement. Le comptable assignataire chargé des paiements est l'agent comptable des services industriels de l'armement (Acsia) - le Vendôme III - 11, rue du Rempart - 93196 noisy le grand Cedex.","Conformément aux articles R 2342-12 à R 2342-15 du code de la commande publique, les candidats doivent indiquer dans leur dossier de candidature s'ils se présentent en tant que candidat individuel ou en tant que groupement d'opérateurs économiques.La forme du groupement n'est pas imposée. Toutefois si le candidat se présente sous la forme d'un groupement conjoint, le marché prévoira que le mandataire sera solidaire pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles à l'égard de l'acheteur, conformément aux dispositions de l'article R2342-12 du code de la commande publique.En application de l'article R 2351-7 du code de la commande publique, il est interdit aux candidats de présenter pour le marché plusieurs offres en agissant à la fois :1°) en qualité de candidats individuels et de membres d'un ou plusieurs groupements ;2°) en qualité de membres de plusieurs groupements.La composition du groupement peut être modifiée et il est possible d'en constituer de nouveaux, entre la remise des candidatures et la remise des offres initiales si tous les membres du groupement, présenté au stade des offres initiales, ont été autorisés au stade des candidatures à présenter une offre. Le groupement nouvellement constitué doit respecter les exigences relatives aux capacités des candidats. En outre, la composition des groupements peut être modifiée conformément aux dispositions de l'article R 2342-14 du code de la commande publique.",False,False,,False,False,False,CF_NIV_SUIV,['FR'],
28,21-103806,Il n'est pas prévu de retenue de garantie.,Le délai global de paiement des prestations est fixé à 30 jours.Règlement par mandat administratif.,"Après attribution, aucune forme de groupement ne sera exigée.La même entreprise ne peut pas présenter pour l'accord-cadre plusieurs offres, en agissant à la fois :- en qualité de candidat individuel et de membre d'un ou plusieurs groupements ;- en qualité de membre de plusieurs groupements.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
29,21-103921,"est prévue une retenue de garantie de 5 % qui peut être remplacée par une caution personnelle et solidaire si les deux parties en sont d'accord, ou par une garantie à première demande.","les sommes dues seront payées dans un délai global De 30 jours à compter de la réception de la facture correspondante. En cas de retard de paiement, les dispositions des articles R2192-31 à R2192-36 du décret no 2018-1075 sont applicables. Les modalités de révision sont indiquées dans le CCAP. Les prix sont globaux et forfaitaires. Il sont révisables, non actualisables. Il n'y a pas d'avance. Le marché peut faire l'objet d'un nantissement ou d'une cession de créance dans des règles conformes aux textes en vigueur. Les groupements sont autorisés.",,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
30,21-103925,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
31,21-103962,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
32,21-103973,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
33,21-104017,,budget propre. Paiement : Mandat administratif - virement à 50 jours.,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
34,21-104049,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
