,BOAMP_AVIS_NUM,D_10_01_Annulation_Annulinfoannonceanterieur,D_10_01_01_Annulation_Annulinfoannonceanterieur_Reference,D_10_01_01_01_Annulation_Annulinfoannonceanterieur_Reference_Idweb,D_10_01_01_02_Annulation_Annulinfoannonceanterieur_Reference_Typeavis,D_10_01_01_02_01_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Famille,D_10_01_01_02_01_01_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Famille_Mapa,D_10_01_01_02_01_02_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Famille_Fns,D_10_01_01_02_01_03_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Famille_Joue,D_10_01_01_02_01_04_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Famille_Dsp,D_10_01_01_02_01_05_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Famille_Divers,D_10_01_01_02_02_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Perimetre,D_10_01_01_02_02_01_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Perimetre_Cmp2006,D_10_01_01_02_02_02_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Perimetre_Cmp2006DEFENSE,D_10_01_01_02_02_03_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Perimetre_Directive18,D_10_01_01_02_02_04_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Perimetre_Directive17,D_10_01_01_02_02_05_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Perimetre_Directive81,D_10_01_01_02_02_06_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Perimetre_Directive23,D_10_01_01_02_02_07_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Perimetre_Directive24,D_10_01_01_02_02_08_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Perimetre_Directive25,D_10_01_01_02_02_09_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Perimetre_Dsp,D_10_01_01_02_02_10_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Perimetre_Autre,D_10_01_01_02_03_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature,D_10_01_01_02_03_01_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Preinformation,D_10_01_01_02_03_02_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Profilacheteur,D_10_01_01_02_03_03_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Appeloffre,D_10_01_01_02_03_03_01_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Appeloffre_Standard,D_10_01_01_02_03_03_02_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Appeloffre_Concours,D_10_01_01_02_03_03_03_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Appeloffre_Periodique,D_10_01_01_02_03_03_04_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Appeloffre_Qualification,D_10_01_01_02_03_03_05_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Appeloffre_Sad,D_10_01_01_02_03_03_06_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Appeloffre_Concession,D_10_01_01_02_03_03_07_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Appeloffre_Concessionnaire,D_10_01_01_02_03_04_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Intentionconclure,D_10_01_01_02_03_05_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Attribution,D_10_01_01_02_03_05_01_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Attribution_Standard,D_10_01_01_02_03_05_02_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Attribution_Concours,D_10_01_01_02_03_05_03_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Attribution_Concession,D_10_01_01_02_03_05_04_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Attribution_Standardinfructueuxsanssuite,D_10_01_01_02_03_06_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Soustraitance,D_10_01_01_02_03_07_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Modification,D_10_01_01_02_03_08_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Qualification,D_10_01_01_02_03_09_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Rectificatif,D_10_01_01_02_03_10_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Periodique,D_10_01_01_02_03_11_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Nature_Autre,D_10_01_01_02_04_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Statut,D_10_01_01_02_04_01_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Statut_Initial,D_10_01_01_02_04_02_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Statut_Rectificatif,D_10_01_01_02_04_03_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Statut_Annulation,D_10_01_01_02_04_04_Annulation_Annulinfoannonceanterieur_Reference_Typeavis_Statut_Modification,D_10_01_01_03_Annulation_Annulinfoannonceanterieur_Reference_Dateenvoi,D_10_01_02_Annulation_Annulinfoannonceanterieur_Referencepublication,D_10_01_02_01_Annulation_Annulinfoannonceanterieur_Referencepublication_Publicationpapier,D_10_01_02_02_Annulation_Annulinfoannonceanterieur_Referencepublication_Publicationelectronique,D_10_01_02_02_01_Annulation_Annulinfoannonceanterieur_Referencepublication_Publicationelectronique_Datepublication,D_10_01_02_02_02_Annulation_Annulinfoannonceanterieur_Referencepublication_Publicationelectronique_Datefindiffusion,D_10_01_02_03_Annulation_Annulinfoannonceanterieur_Referencepublication_Publicationjoue,D_10_01_02_03_01_Annulation_Annulinfoannonceanterieur_Referencepublication_Publicationjoue_Annee,D_10_01_02_03_02_Annulation_Annulinfoannonceanterieur_Referencepublication_Publicationjoue_Numparution,D_10_01_02_03_03_Annulation_Annulinfoannonceanterieur_Referencepublication_Publicationjoue_Numannonce,D_10_01_02_03_04_Annulation_Annulinfoannonceanterieur_Referencepublication_Publicationjoue_Datepublication,D_10_02_Annulation_Motif
0,21-100093,CF_NIV_SUIV,CF_NIV_SUIV,21-78850,CF_NIV_SUIV,CF_NIV_SUIV,True,False,False,,,CF_NIV_SUIV,True,,,,False,,,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,,,,,,,,CF_NIV_SUIV,,,,,,,,,,,CF_NIV_SUIV,True,,,,,CF_NIV_SUIV,[],CF_NIV_SUIV,2021-06-09 22:00:00,2021-07-05 22:00:00,CF_NIV_SUIV,,,,,"Du fait de la nature des travaux (remise à ciel ouvert, renaturation, ...) et de la sensibilité du secteur, les travaux ayant lieu en partie en centre bourg, un volet hydraulique doit être intégré au projet pour justifier les potentiels impacts hydrauliques des aménagements projetés, leurs conséquences et les mesures compensatoires le cas échéant.Ces nouveaux éléments entraînent par conséquent des modifications substantielles à l'objet du marché qui n'incluait pas ce volet hydraulique. L'EPTB Vilaine déclare donc cette consultation sans suite en vertu de l'article 11 du règlement de la consultation.Une nouvelle consultation sera lancée à compter du 19 juillet 2021, portant le numéro 2021-15 B avec les conséquences suivantes :-Un avis d'appel public à la concurrence paraîtra au BOAMP avec une date limite de remise des offres au 15 septembre 2021.-De nouvelles visites de site seront organisées. Les modalités seront précisées dans le règlement de la consultation.-Le volet hydraulique sera intégré à la fois dans le nouveau règlement de la consultation (objet du marché), le CCTP et la décomposition du prix (DPGF).-Les entreprises pourront à nouveau télécharger le dossier de consultation et se grouper si elles ne disposent pas de toutes les compétences nécessaires. A ce titre, nous informons les candidats qu'un service de bourse à la cotraitance est proposé par la plateforme MEGALIS."
1,21-100112,CF_NIV_SUIV,CF_NIV_SUIV,21-96109,CF_NIV_SUIV,CF_NIV_SUIV,False,True,False,,,CF_NIV_SUIV,True,,,,False,,,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,,,,,,,,CF_NIV_SUIV,,,,,,,,,,,CF_NIV_SUIV,True,,,,,CF_NIV_SUIV,[],CF_NIV_SUIV,2021-07-08 22:00:00,2021-08-05 22:00:00,CF_NIV_SUIV,,,,,Erreur de la publication
2,21-100491,CF_NIV_SUIV,CF_NIV_SUIV,21-100073,CF_NIV_SUIV,CF_NIV_SUIV,False,True,False,,,CF_NIV_SUIV,True,,,,False,,,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,,,,,,,,CF_NIV_SUIV,,,,,,,,,,,CF_NIV_SUIV,True,,,,,CF_NIV_SUIV,[],CF_NIV_SUIV,2021-07-18 22:00:00,2021-09-15 22:00:00,CF_NIV_SUIV,,,,,L'AVIS N° 3713913 COMPLÉTÉ NE PERMET PAS SA PUBLICATION DE CET AVIS UN NOUVEL AVIS N° 3715251 EST PUBLIE AU BOAMP ET AU JOUE
3,21-100540,CF_NIV_SUIV,CF_NIV_SUIV,21-83362,CF_NIV_SUIV,CF_NIV_SUIV,False,True,False,,,CF_NIV_SUIV,True,,,,False,,,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,,,,,,,,CF_NIV_SUIV,,,,,,,,,,,CF_NIV_SUIV,True,,,,,CF_NIV_SUIV,[],CF_NIV_SUIV,2021-06-16 22:00:00,2021-07-25 22:00:00,CF_NIV_SUIV,,,,,"Déclaration sans suite de la consultation no 2021-54Le marché a pour objet la réalisation de prestations topographiques et de prestations foncières relatives à la gestion et la réalisation d'aménagements hydrauliques et de systèmes d'endiguement par l'EPTB Vilaine.Les prestations topographiques demandées aux prix N°1 à N°10 du B.P.U. pourront servir à la réalisation d'études hydrauliques, de cartographies de zones inondables ou au dimensionnement d'ouvrages hydrauliques, et peuvent être confiées à des géomètres topographes ou à des géomètres experts.Les prestations relatives aux prix N°11 à N°16 du B.P.U. sont du ressort des géomètres experts.Pour permettre aux géomètres experts et aux géomètres topographes de soumissionner librement sur les prix 1 à 10 du BPU, une consultation sous forme de lots séparés s'avère nécessaire.Ces nouveaux éléments entraînent par conséquent des modifications substantielles à l'objet du marché qui n'incluait pas d'allotissement. L'EPTB Vilaine déclare donc cette consultation sans suite en vertu de l'article 22 du règlement de la consultation.Une nouvelle consultation sera lancée à compter du 21 juillet 2021, portant le numéro 2021-54 B avec les conséquences suivantes :-Un avis d'appel public à la concurrence paraîtra au BOAMP avec une date limite de remise des offres au 15 septembre 2021.-Chaque lot fera l'objet d'un bordereau de prix (voir onglets BPU Lot 1 et BPU Lot 2 sur le fichier Excel).-Les entreprises pourront à nouveau télécharger le dossier de consultation qui n'aura pas subi de modifications substantielles autres que l'allotissement."
4,21-100777,CF_NIV_SUIV,CF_NIV_SUIV,21-100516,CF_NIV_SUIV,CF_NIV_SUIV,False,True,False,,,CF_NIV_SUIV,True,,,,False,,,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,,,,,,,,CF_NIV_SUIV,,,,,,,,,,,CF_NIV_SUIV,True,,,,,CF_NIV_SUIV,[],CF_NIV_SUIV,2021-07-18 22:00:00,2021-08-05 22:00:00,CF_NIV_SUIV,,,,,Erreur de procédure
5,21-101380,CF_NIV_SUIV,CF_NIV_SUIV,21-70835,CF_NIV_SUIV,CF_NIV_SUIV,False,True,False,,,CF_NIV_SUIV,True,,,,False,,,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,,,,,,,,CF_NIV_SUIV,,,,,,,,,,,CF_NIV_SUIV,True,,,,,CF_NIV_SUIV,[],CF_NIV_SUIV,2021-05-25 22:00:00,2021-07-01 22:00:00,CF_NIV_SUIV,,,,,Le nombre de candidatures reçues ne permet pas une concurrence suffisante.
6,21-102815,CF_NIV_SUIV,CF_NIV_SUIV,21-99561,CF_NIV_SUIV,CF_NIV_SUIV,True,False,False,,,CF_NIV_SUIV,True,,,,False,,,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,,,,,,,,CF_NIV_SUIV,,,,,,,,,,,CF_NIV_SUIV,True,,,,,CF_NIV_SUIV,[],CF_NIV_SUIV,2021-07-21 22:00:00,2021-09-16 22:00:00,CF_NIV_SUIV,,,,,Erreur de publication. Marché d'un montant supérieur à 90 000 euro HT
7,21-102949,CF_NIV_SUIV,CF_NIV_SUIV,21-102430,CF_NIV_SUIV,CF_NIV_SUIV,False,True,False,,,CF_NIV_SUIV,True,,,,False,,,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,,,,,,,,CF_NIV_SUIV,,,,,,,,,,,CF_NIV_SUIV,True,,,,,CF_NIV_SUIV,[],CF_NIV_SUIV,2021-07-21 22:00:00,2021-09-14 22:00:00,CF_NIV_SUIV,,,,,nouvel AAPC en cours
8,21-104315,CF_NIV_SUIV,CF_NIV_SUIV,21-99175,CF_NIV_SUIV,CF_NIV_SUIV,False,True,False,,,CF_NIV_SUIV,True,,,,False,,,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,,,,,,,,CF_NIV_SUIV,,,,,,,,,,,CF_NIV_SUIV,True,,,,,CF_NIV_SUIV,[],CF_NIV_SUIV,2021-07-25 22:00:00,2021-09-09 22:00:00,CF_NIV_SUIV,,,,,Déclaration sans suite pour motif d'intérêt général.L'objet du marché est à redéfinir.
9,21-104567,CF_NIV_SUIV,CF_NIV_SUIV,21-100220,CF_NIV_SUIV,CF_NIV_SUIV,False,True,False,,,CF_NIV_SUIV,True,,,,False,,,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,,,,,,,,CF_NIV_SUIV,,,,,,,,,,,CF_NIV_SUIV,True,,,,,CF_NIV_SUIV,[],CF_NIV_SUIV,2021-07-18 22:00:00,2021-08-15 22:00:00,CF_NIV_SUIV,,,,,"Impossibilité organisationnelle de mettre en place ce marché, par conséquent il est décidé de l'annuler."
10,21-104905,CF_NIV_SUIV,CF_NIV_SUIV,21-87239,CF_NIV_SUIV,CF_NIV_SUIV,False,True,False,,,CF_NIV_SUIV,True,,,,False,,,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,,,,,,,,CF_NIV_SUIV,,,,,,,,,,,CF_NIV_SUIV,True,,,,,CF_NIV_SUIV,[],CF_NIV_SUIV,2021-07-05 22:00:00,2021-07-26 22:00:00,CF_NIV_SUIV,,,,,"La présente consultation est déclarée sans suite pour le motif d'intérêt général suivant : redéfinition du besoin pour nécessaire mise en cohérence entre le règlement de la consultation et le cadre de réponse (article 6-2 relatif aux critères de jugement des offres du règlement de la consultation et sur le cadre de réponse du lot 1), mise en cohérence des cadres de réponse des lots 2 à 4 avec le CCP.La consultation sera relancée ultérieurement."
11,21-105538,CF_NIV_SUIV,CF_NIV_SUIV,21-99689,CF_NIV_SUIV,CF_NIV_SUIV,False,False,True,,,CF_NIV_SUIV,False,,,,True,,,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,,,,,,,,CF_NIV_SUIV,,,,,,,,,,,CF_NIV_SUIV,True,,,,,CF_NIV_SUIV,[],CF_NIV_SUIV,2021-07-17 22:00:00,2021-08-22 22:00:00,CF_NIV_SUIV,,,,,La procédure de passation a été interrompue.Le marché fera l'objet d'une nouvelle publication.
12,21-105538,CF_NIV_SUIV,CF_NIV_SUIV,21-99689,CF_NIV_SUIV,CF_NIV_SUIV,False,False,True,,,CF_NIV_SUIV,False,,,,True,,,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,,,,,,,,CF_NIV_SUIV,,,,,,,,,,,CF_NIV_SUIV,True,,,,,CF_NIV_SUIV,[],CF_NIV_SUIV,,,CF_NIV_SUIV,2021.0,139.0,371313.0,2021-07-20 22:00:00,La procédure de passation a été interrompue.Le marché fera l'objet d'une nouvelle publication.
13,21-106301,CF_NIV_SUIV,CF_NIV_SUIV,21-105501,CF_NIV_SUIV,CF_NIV_SUIV,False,True,False,,,CF_NIV_SUIV,True,,,,False,,,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,,,,,,,,CF_NIV_SUIV,,,,,,,,,,,CF_NIV_SUIV,True,,,,,CF_NIV_SUIV,[],CF_NIV_SUIV,2021-07-28 22:00:00,2021-09-19 22:00:00,CF_NIV_SUIV,,,,,Lien avec le JOUE non exécuté. Consultation relancée
14,21-106897,CF_NIV_SUIV,CF_NIV_SUIV,18-147854,CF_NIV_SUIV,CF_NIV_SUIV,True,False,False,,,CF_NIV_SUIV,True,,,,False,,,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,,,,,,,,CF_NIV_SUIV,,,,,,,,,,,CF_NIV_SUIV,True,,,,,CF_NIV_SUIV,[],CF_NIV_SUIV,2021-05-27 22:00:00,2021-07-29 22:00:00,CF_NIV_SUIV,,,,,Déclaration sans suite du marché pour motif d'intérêt général afin d'éviter les risques tenant aux incertitudes ayant affecté la consultation des entreprises.la procédure va être recommencée dans les prochaines semaines.
15,21-89393,CF_NIV_SUIV,CF_NIV_SUIV,21-84717,CF_NIV_SUIV,CF_NIV_SUIV,False,True,False,,,CF_NIV_SUIV,True,,,,False,,,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,,,,,,,,CF_NIV_SUIV,,,,,,,,,,,CF_NIV_SUIV,True,,,,,CF_NIV_SUIV,[],CF_NIV_SUIV,2021-06-20 22:00:00,2021-07-14 22:00:00,CF_NIV_SUIV,,,,,"la présente consultation engagée le 21 juin 2021 est annulée pour des motifs d'intérêts généraux (motifs d'ordre budgétaire, financier et technique)."
16,21-91403,CF_NIV_SUIV,CF_NIV_SUIV,21-86696,CF_NIV_SUIV,CF_NIV_SUIV,True,False,False,,,CF_NIV_SUIV,True,,,,False,,,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,,,,,,,,CF_NIV_SUIV,,,,,,,,,,,CF_NIV_SUIV,True,,,,,CF_NIV_SUIV,[],CF_NIV_SUIV,2021-06-23 22:00:00,2021-07-14 22:00:00,CF_NIV_SUIV,,,,,Déclaration sans suite pour motif d'intérêt général
17,21-91636,CF_NIV_SUIV,CF_NIV_SUIV,21-75971,CF_NIV_SUIV,CF_NIV_SUIV,False,True,False,,,CF_NIV_SUIV,True,,,,False,,,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,,,,,,,,CF_NIV_SUIV,,,,,,,,,,,CF_NIV_SUIV,True,,,,,CF_NIV_SUIV,[],CF_NIV_SUIV,2021-06-03 22:00:00,2021-07-01 22:00:00,CF_NIV_SUIV,,,,,Absence de réponses
18,21-92593,CF_NIV_SUIV,CF_NIV_SUIV,21-89115,CF_NIV_SUIV,CF_NIV_SUIV,False,True,False,,,CF_NIV_SUIV,True,,,,False,,,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,,,,,,,,CF_NIV_SUIV,,,,,,,,,,,CF_NIV_SUIV,True,,,,,CF_NIV_SUIV,[],CF_NIV_SUIV,2021-06-28 22:00:00,2021-07-29 22:00:00,CF_NIV_SUIV,,,,,La procédure est déclarée sans suite pour des raisons de motif d'intérêt général.
